2010-01-16 02:00:00,31,1,1.0,1.0,2.0,2
2010-01-16 03:00:00,51,1,1.0,1.0,2.0,2
2010-01-16 04:00:00,68,1,1.0,1.0,2.0,2
2010-01-16 05:00:00,41,1,1.0,1.0,2.0,2
2010-01-16 06:00:00,27,1,1.0,1.0,1.0,1
2010-01-16 07:00:00,57,1,1.0,1.0,4.0,4
2010-01-16 08:00:00,42,1,1.0,1.0,3.0,3
2010-01-16 09:00:00,81,2,1.0,3.4000000000000057,12.0,12
2010-01-16 10:00:00,42,1,1.0,1.0,6.0,6
2010-01-16 11:00:00,41,1,1.0,1.0,2.0,2
2010-01-16 12:00:00,35,1,1.0,1.0,2.0,2
2010-01-16 13:00:00,60,1,1.0,2.0,7.0,7
2010-01-16 14:00:00,53,1,1.0,1.0,7.0,7
2010-01-16 15:00:00,49,1,1.0,1.0,1.0,1
2010-01-16 16:00:00,59,1,1.0,1.6000000000000014,9.0,9
2010-01-16 17:00:00,63,1,1.0,1.0,9.0,9
2010-01-16 18:00:00,49,1,1.0,1.0,2.0,2
2010-01-16 19:00:00,70,1,1.0,1.0,4.0,4
2010-01-16 20:00:00,43,1,1.0,1.0,2.0,2
2010-01-16 21:00:00,96,2,1.0,4.0,15.0,15
2010-01-16 22:00:00,44,1,1.0,1.0,2.0,2
2010-01-16 23:00:00,101,1,1.0,2.0,4.0,4
2010-01-17 00:00:00,50,1,1.0,1.0,10.0,10
2010-01-17 01:00:00,37,1,1.0,1.0,4.0,4
2010-01-17 02:00:00,45,1,1.0,1.0,4.0,4
2010-01-17 03:00:00,26,1,1.0,1.0,2.0,2
2010-01-17 04:00:00,51,1,1.0,1.0,4.0,4
2010-01-17 05:00:00,50,1,1.0,1.0,3.0,3
2010-01-17 06:00:00,24,1,1.0,1.0,1.0,1
2010-01-17 07:00:00,105,1,1.0,2.0,3.0,3
2010-01-17 08:00:00,20,1,1.0,1.0,1.0,1
2010-01-17 09:00:00,42,1,1.0,1.0,2.0,2
2010-01-17 10:00:00,32,1,1.0,1.0,1.0,1
2010-01-17 11:00:00,48,1,1.0,1.0,4.0,4
2010-01-17 12:00:00,45,1,1.0,1.0,7.0,7
2010-01-17 13:00:00,93,2,1.0,3.0,9.0,9
2010-01-17 14:00:00,61,1,1.0,2.0,10.0,10
2010-01-17 15:00:00,33,1,1.0,1.0,1.0,1
2010-01-17 16:00:00,42,1,1.0,1.5,7.0,7
2010-01-17 17:00:00,47,1,1.0,2.200000000000003,4.0,4
2010-01-17 18:00:00,48,1,1.0,1.0,4.0,4
2010-01-17 19:00:00,40,1,1.0,1.0,6.0,6
2010-01-17 20:00:00,62,1,1.0,2.3999999999999986,8.0,8
2010-01-17 21:00:00,79,1,1.0,1.0,8.0,8
2010-01-17 22:00:00,32,1,1.0,1.5,8.0,8
2010-01-17 23:00:00,57,1,1.0,2.0,6.0,6
